-180,-180,-610.3808368
-180,-165,-610.37987
-180,-150,-610.3772644
-180,-135,-610.3735811
-180,-120,-610.3693629
-180,-105,-610.3648258
-180,-90,-610.3607316
-180,-75,-610.3596688
-180,-60,-610.3622032
-180,-45,-610.3642633
-180,-30,-610.3672094
-180,-15,-610.3659847
-180,0,-610.3696975
-180,15,-610.3720195
-180,30,-610.3729317
-180,45,-610.3724317
-180,60,-610.3709126
-180,75,-610.3694787
-180,90,-610.3690219
-180,105,-610.369538
-180,120,-610.3708997
-180,135,-610.3739641
-180,150,-610.3767824
-180,165,-610.3788722
-180,180,-610.3796953
-165,-180,-610.3822389
-165,-165,-610.3814585
-165,-150,-610.3787806
-165,-135,-610.3747776
-165,-120,-610.3702162
-165,-105,-610.3656796
-165,-90,-610.361964
-165,-75,-610.3611737
-165,-60,-610.3632483
-165,-45,-610.3644854
-165,-30,-610.3671158
-165,-15,-610.3699556
-165,0,-610.3734409
-165,15,-610.3754935
-165,30,-610.3759819
-165,45,-610.3751523
-165,60,-610.3734137
-165,75,-610.3718066
-165,90,-610.3710366
-165,105,-610.3712378
-165,120,-610.3724093
-165,135,-610.3752698
-165,150,-610.3778432
-165,165,-610.3799496
-165,180,-610.3809216
-150,-180,-610.3824012
-150,-165,-610.381721
-150,-150,-610.3790761
-150,-135,-610.3749129
-150,-120,-610.3700511
-150,-105,-610.3654435
-150,-90,-610.36239
-150,-75,-610.3620562
-150,-60,-610.3637591
-150,-45,-610.362746
-150,-30,-610.3660631
-150,-15,-610.3724723
-150,0,-610.3756338
-150,15,-610.3773938
-150,30,-610.3776044
-150,45,-610.3765582
-150,60,-610.3747286
-150,75,-610.373171
-150,90,-610.3723261
-150,105,-610.3721654
-150,120,-610.3729566
-150,135,-610.3755453
-150,150,-610.3780315
-150,165,-610.380068
-150,180,-610.3810179
-135,-180,-610.3812062
-135,-165,-610.3804513
-135,-150,-610.3777961
-135,-135,-610.3737198
-135,-120,-610.3691316
-135,-105,-610.3651311
-135,-90,-610.362556
-135,-75,-610.3620223
-135,-60,-610.3633291
-135,-45,-610.3643463
-135,-30,-610.3697276
-135,-15,-610.3741821
-135,0,-610.3769802
-135,15,-610.378256
-135,30,-610.3782349
-135,45,-610.3770372
-135,60,-610.3754853
-135,75,-610.3741046
-135,90,-610.373197
-135,105,-610.3727492
-135,120,-610.3731157
-135,135,-610.375284
-135,150,-610.377485
-135,165,-610.3792654
-135,180,-610.3799664
-120,-180,-610.3794088
-120,-165,-610.3784928
-120,-150,-610.3758995
-120,-135,-610.3722419
-120,-120,-610.3683349
-120,-105,-610.3649701
-120,-90,-610.3624759
-120,-75,-610.361399
-120,-60,-610.3624423
-120,-45,-610.3655162
-120,-30,-610.3709197
-120,-15,-610.3751102
-120,0,-610.3775819
-120,15,-610.3784906
-120,30,-610.3782408
-120,45,-610.3773315
-120,60,-610.3764978
-120,75,-610.375525
-120,90,-610.3742087
-120,105,-610.3732068
-120,120,-610.3730801
-120,135,-610.3747042
-120,150,-610.3766054
-120,165,-610.3779668
-120,180,-610.3783585
-105,-180,-610.377472
-105,-165,-610.3766258
-105,-150,-610.3743839
-105,-135,-610.3712431
-105,-120,-610.3677274
-105,-105,-610.3644402
-105,-90,-610.3618763
-105,-75,-610.3604048
-105,-60,-610.3615133
-105,-45,-610.3663045
-105,-30,-610.3717432
-105,-15,-610.375587
-105,0,-610.377561
-105,15,-610.3780764
-105,30,-610.3779506
-105,45,-610.3784153
-105,60,-610.3787064
-105,75,-610.377843
-105,90,-610.3758349
-105,105,-610.3737342
-105,120,-610.3727947
-105,135,-610.3737587
-105,150,-610.375249
-105,165,-610.3764092
-105,180,-610.3765828
-90,-180,-610.3756554
-90,-165,-610.3750668
-90,-150,-610.3730311
-90,-135,-610.3699819
-90,-120,-610.3664632
-90,-105,-610.3631101
-90,-90,-610.3604355
-90,-75,-610.3587676
-90,-60,-610.3613533
-90,-45,-610.366945
-90,-30,-610.3723009
-90,-15,-610.3757123
-90,0,-610.3770468
-90,15,-610.3773969
-90,30,-610.3789291
-90,45,-610.3805272
-90,60,-610.3810568
-90,75,-610.3801285
-90,90,-610.3775902
-90,105,-610.37443
-90,120,-610.3723977
-90,135,-610.3723663
-90,150,-610.3735991
-90,165,-610.3745674
-90,180,-610.3748507
-75,-180,-610.3737749
-75,-165,-610.37302
-75,-150,-610.3706653
-75,-135,-610.3672486
-75,-120,-610.3634283
-75,-105,-610.3600825
-75,-90,-610.3576505
-75,-75,-610.3565954
-75,-60,-610.3612274
-75,-45,-610.3677127
-75,-30,-610.3727164
-75,-15,-610.3752761
-75,0,-610.3760667
-75,15,-610.3777847
-75,30,-610.3796375
-75,45,-610.3807262
-75,60,-610.3809398
-75,75,-610.3800766
-75,90,-610.3777965
-75,105,-610.3745074
-75,120,-610.3715961
-75,135,-610.3705973
-75,150,-610.371715
-75,165,-610.3727811
-75,180,-610.3730191
-60,-180,-610.3706821
-60,-165,-610.3689802
-60,-150,-610.3657055
-60,-135,-610.3615545
-60,-120,-610.3575643
-60,-105,-610.3547056
-60,-90,-610.3531761
-60,-75,-610.3550385
-60,-60,-610.361579
-60,-45,-610.3680707
-60,-30,-610.372024
-60,-15,-610.3737121
-60,0,-610.3754875
-60,15,-610.3771748
-60,30,-610.3782463
-60,45,-610.3785728
-60,60,-610.3782752
-60,75,-610.3774368
-60,90,-610.3754708
-60,105,-610.3726137
-60,120,-610.3701964
-60,135,-610.3685561
-60,150,-610.3696531
-60,165,-610.3704295
-60,180,-610.3699734
-45,-180,-610.3649296
-45,-165,-610.3617759
-45,-150,-610.35741
-45,-135,-610.3528991
-45,-120,-610.3496289
-45,-105,-610.3481252
-45,-90,-610.3481809
-45,-75,-610.3550255
-45,-60,-610.3619354
-45,-45,-610.3671699
-45,-30,-610.3699241
-45,-15,-610.3724976
-45,0,-610.3744045
-45,15,-610.3752718
-45,30,-610.3754827
-45,45,-610.3751642
-45,60,-610.3744298
-45,75,-610.3731756
-45,90,-610.3712899
-45,105,-610.3691784
-45,120,-610.3678685
-45,135,-610.3660643
-45,150,-610.3665859
-45,165,-610.3662407
-45,180,-610.3643249
-30,-180,-610.3565389
-30,-165,-610.3523487
-30,-150,-610.3476869
-30,-135,-610.3425038
-30,-120,-610.3425951
-30,-105,-610.3443346
-30,-90,-610.3496699
-30,-75,-610.3558051
-30,-60,-610.3613011
-30,-45,-610.3650407
-30,-30,-610.3687154
-30,-15,-610.3716819
-30,0,-610.3730253
-30,15,-610.3733059
-30,30,-610.3729669
-30,45,-610.3721081
-30,60,-610.370722
-30,75,-610.3687896
-30,90,-610.3669271
-30,105,-610.3659783
-30,120,-610.3652868
-30,135,-610.3625426
-30,150,-610.3617202
-30,165,-610.3596147
-30,180,-610.3560039
-15,-180,-610.3474713
-15,-165,-610.3420311
-15,-150,-610.3444069
-15,-135,-610.3465372
-15,-120,-610.3479796
-15,-105,-610.347231
-15,-90,-610.3519252
-15,-75,-610.3562001
-15,-60,-610.3599113
-15,-45,-610.3644835
-15,-30,-610.3687204
-15,-15,-610.3711725
-15,0,-610.3720355
-15,15,-610.3719861
-15,30,-610.3713281
