-180,-180,-858.474363
-180,-165,-858.4728819
-180,-150,-858.4702011
-180,-135,-858.4665847
-180,-120,-858.4628653
-180,-105,-858.4596613
-180,-90,-858.4585654
-180,-75,-858.4592892
-180,-60,-858.4604688
-180,-45,-858.4612775
-180,-30,-858.4610395
-180,-15,-858.4536997
-180,0,-858.4590943
-180,15,-858.4619945
-180,30,-858.4643612
-180,45,-858.4656457
-180,60,-858.4660908
-180,75,-858.4664786
-180,90,-858.4674565
-180,105,-858.4690623
-180,120,-858.4709196
-180,135,-858.4727037
-180,150,-858.4739466
-180,165,-858.47462
-180,180,-858.474363
-165,-180,-858.4757317
-165,-165,-858.4745428
-165,-150,-858.4721394
-165,-135,-858.4686452
-165,-120,-858.464703
-165,-105,-858.461344
-165,-90,-858.4605301
-165,-75,-858.4611953
-165,-60,-858.4619757
-165,-45,-858.4623346
-165,-30,-858.4616114
-165,-15,-858.4578789
-165,0,-858.462262
-165,15,-858.4646491
-165,30,-858.4666004
-165,45,-858.4676606
-165,60,-858.4680597
-165,75,-858.4685132
-165,90,-858.4694695
-165,105,-858.4709143
-165,120,-858.4725503
-165,135,-858.4740993
-165,150,-858.4752014
-165,165,-858.4758336
-165,180,-858.4757317
-150,-180,-858.4757856
-150,-165,-858.4746808
-150,-150,-858.4723435
-150,-135,-858.4689418
-150,-120,-858.46515
-150,-105,-858.4620304
-150,-90,-858.4612858
-150,-75,-858.4616942
-150,-60,-858.4620326
-150,-45,-858.461793
-150,-30,-858.4604552
-150,-15,-858.4605609
-150,0,-858.4637828
-150,15,-858.4658
-150,30,-858.4673902
-150,45,-858.4682395
-150,60,-858.4686308
-150,75,-858.4691753
-150,90,-858.470112
-150,105,-858.4714097
-150,120,-858.4728155
-150,135,-858.4741742
-150,150,-858.47522
-150,165,-858.4758211
-150,180,-858.4757856
-135,-180,-858.4745628
-135,-165,-858.4733186
-135,-150,-858.470907
-135,-135,-858.4675913
-135,-120,-858.4641389
-135,-105,-858.4616014
-135,-90,-858.4609698
-135,-75,-858.461098
-135,-60,-858.4609802
-135,-45,-858.4584994
-135,-30,-858.4580755
-135,-15,-858.4624184
-135,0,-858.4641928
-135,15,-858.4654557
-135,30,-858.4671441
-135,45,-858.4679003
-135,60,-858.4685283
-135,75,-858.4692973
-135,90,-858.4701931
-135,105,-858.4712577
-135,120,-858.4723847
-135,135,-858.4735361
-135,150,-858.4744153
-135,165,-858.4747571
-135,180,-858.4745628
-120,-180,-858.4725295
-120,-165,-858.4711516
-120,-150,-858.4687838
-120,-135,-858.4657968
-120,-120,-858.4629044
-120,-105,-858.4608605
-120,-90,-858.4600734
-120,-75,-858.4599561
-120,-60,-858.4594138
-120,-45,-858.4591194
-120,-30,-858.4609856
-120,-15,-858.4636392
-120,0,-858.4638908
-120,15,-858.4657617
-120,30,-858.4664853
-120,45,-858.4675274
-120,60,-858.4689919
-120,75,-858.4701351
-120,90,-858.470651
-120,105,-858.4710309
-120,120,-858.4717547
-120,135,-858.4725587
-120,150,-858.4730761
-120,165,-858.4729872
-120,180,-858.4725295
-105,-180,-858.4701439
-105,-165,-858.4689186
-105,-150,-858.4668651
-105,-135,-858.4643202
-105,-120,-858.4618433
-105,-105,-858.4599267
-105,-90,-858.4588603
-105,-75,-858.4585693
-105,-60,-858.4579112
-105,-45,-858.4599092
-105,-30,-858.4616668
-105,-15,-858.464375
-105,0,-858.4650144
-105,15,-858.4654957
-105,30,-858.4665095
-105,45,-858.4690213
-105,60,-858.4714198
-105,75,-858.4724837
-105,90,-858.4720875
-105,105,-858.4713429
-105,120,-858.4712209
-105,135,-858.471533
-105,150,-858.4715048
-105,165,-858.4708246
-105,180,-858.4701439
-90,-180,-858.4679981
-90,-165,-858.4669017
-90,-150,-858.4650791
-90,-135,-858.462726
-90,-120,-858.4603838
-90,-105,-858.4585152
-90,-90,-858.4573228
-90,-75,-858.4570043
-90,-60,-858.4584474
-90,-45,-858.4607883
-90,-30,-858.4623912
-90,-15,-858.4647141
-90,0,-858.4645858
-90,15,-858.4649735
-90,30,-858.4678735
-90,45,-858.4712455
-90,60,-858.4736972
-90,75,-858.4746627
-90,90,-858.4738432
-90,105,-858.4720149
-90,120,-858.4707457
-90,135,-858.4704082
-90,150,-858.4700028
-90,165,-858.4689795
-90,180,-858.4679981
-75,-180,-858.4664125
-75,-165,-858.4649602
-75,-150,-858.4627736
-75,-135,-858.4600862
-75,-120,-858.4575443
-75,-105,-858.4557214
-75,-90,-858.4547431
-75,-75,-858.4555813
-75,-60,-858.458904
-75,-45,-858.4616202
-75,-30,-858.4650086
-75,-15,-858.464271
-75,0,-858.4633068
-75,15,-858.4653145
-75,30,-858.4684678
-75,45,-858.4713272
-75,60,-858.473453
-75,75,-858.4745561
-75,90,-858.4740456
-75,105,-858.4722164
-75,120,-858.4702687
-75,135,-858.4692146
-75,150,-858.4686599
-75,165,-858.4675992
-75,180,-858.4664125
-60,-180,-858.4640031
-60,-165,-858.4615687
-60,-150,-858.4583725
-60,-135,-858.454909
