-180,-180,-802.1194301
-180,-165,-802.1178274
-180,-150,-802.1153636
-180,-135,-802.1126098
-180,-120,-802.1097443
-180,-105,-802.1070068
-180,-90,-802.1053169
-180,-75,-802.1057979
-180,-60,-802.1068573
-180,-45,-802.1072174
-180,-30,-802.1065621
-180,-15,-802.0974115
-180,0,-802.1002047
-180,15,-802.1082126
-180,30,-802.1102118
-180,45,-802.1111376
-180,60,-802.111413
-180,75,-802.111892
-180,90,-802.1131017
-180,105,-802.1147969
-180,120,-802.116613
-180,135,-802.1182139
-180,150,-802.1193448
-180,165,-802.1198586
-180,180,-802.1194301
-165,-180,-802.1208698
-165,-165,-802.1195605
-165,-150,-802.1171351
-165,-135,-802.1140867
-165,-120,-802.1109646
-165,-105,-802.108158
-165,-90,-802.1068561
-165,-75,-802.1075452
-165,-60,-802.1081797
-165,-45,-802.1081982
-165,-30,-802.1072912
-165,-15,-802.1045958
-165,0,-802.1069801
-165,15,-802.1083781
-165,30,-802.1125492
-165,45,-802.1132913
-165,60,-802.1135017
-165,75,-802.1139588
-165,90,-802.1150926
-165,105,-802.1165756
-165,120,-802.1180974
-165,135,-802.1194288
-165,150,-802.120469
-165,165,-802.1210412
-165,180,-802.1208698
-150,-180,-802.1208185
-150,-165,-802.11965
-150,-150,-802.1173143
-150,-135,-802.1141637
-150,-120,-802.1109712
-150,-105,-802.1084159
-150,-90,-802.1076222
-150,-75,-802.1080456
-150,-60,-802.1082806
-150,-45,-802.1077596
-150,-30,-802.1062797
-150,-15,-802.1094598
-150,0,-802.111565
-150,15,-802.1126627
-150,30,-802.1132357
-150,45,-802.1138138
-150,60,-802.1140945
-150,75,-802.1146975
-150,90,-802.1158506
-150,105,-802.1171649
-150,120,-802.1184068
-150,135,-802.1194445
-150,150,-802.1203679
-150,165,-802.1208969
-150,180,-802.1208185
-135,-180,-802.119466
-135,-165,-802.1181525
-135,-150,-802.1157524
-135,-135,-802.1126873
-135,-120,-802.1098425
-135,-105,-802.1079956
-135,-90,-802.1074981
-135,-75,-802.1076352
-135,-60,-802.107408
-135,-45,-802.1050007
-135,-30,-802.1039293
-135,-15,-802.1121618
-135,0,-802.1139056
-135,15,-802.114675
-135,30,-802.1129145
-135,45,-802.1135438
-135,60,-802.1141901
-135,75,-802.115161
-135,90,-802.116278
-135,105,-802.1173257
-135,120,-802.118272
-135,135,-802.1190091
-135,150,-802.1196142
-135,165,-802.119785
-135,180,-802.119466
-120,-180,-802.1174814
-120,-165,-802.1159473
-120,-150,-802.1136566
-120,-135,-802.1110588
-120,-120,-802.1089062
-120,-105,-802.107614
-120,-90,-802.1070795
-120,-75,-802.1069112
-120,-60,-802.1063465
-120,-45,-802.1060324
-120,-30,-802.1075832
-120,-15,-802.1134698
-120,0,-802.1148175
-120,15,-802.1151935
-120,30,-802.1124755
-120,45,-802.1134543
-120,60,-802.1149353
-120,75,-802.1162508
-120,90,-802.1169907
-120,105,-802.1175114
-120,120,-802.1180553
-120,135,-802.1184287
-120,150,-802.1186667
-120,165,-802.1183638
-120,180,-802.1174814
-105,-180,-802.1156656
-105,-165,-802.1141327
-105,-150,-802.1122242
-105,-135,-802.1101411
-105,-120,-802.1083503
-105,-105,-802.1070785
-105,-90,-802.1063855
-105,-75,-802.1059778
-105,-60,-802.1052867
-105,-45,-802.1067862
-105,-30,-802.1082709
-105,-15,-802.1141995
-105,0,-802.1150395
-105,15,-802.1150056
-105,30,-802.1123078
-105,45,-802.1146354
-105,60,-802.1171242
-105,75,-802.1184252
-105,90,-802.118341
-105,105,-802.1178412
-105,120,-802.1177168
-105,135,-802.1176681
-105,150,-802.1174929
-105,165,-802.1168753
-105,180,-802.1156656
-90,-180,-802.114225
-90,-165,-802.1128601
-90,-150,-802.111126
-90,-135,-802.109108
-90,-120,-802.1072307
-90,-105,-802.1058404
-90,-90,-802.1050184
-90,-75,-802.1045852
-90,-60,-802.1053033
-90,-45,-802.107486
-90,-30,-802.108841
-90,-15,-802.1147842
-90,0,-802.1148553
-90,15,-802.1147183
-90,30,-802.1134025
-90,45,-802.1166506
-90,60,-802.1192614
-90,75,-802.1204735
-90,90,-802.1199534
-90,105,-802.1184343
-90,120,-802.117228
-90,135,-802.1166255
-90,150,-802.1161579
-90,165,-802.1153826
-90,180,-802.114225
-75,-180,-802.1128475
-75,-165,-802.1112862
-75,-150,-802.1091539
-75,-135,-802.1066947
-75,-120,-802.1044825
-75,-105,-802.1030561
-75,-90,-802.1024817
-75,-75,-802.1025564
-75,-60,-802.1056062
-75,-45,-802.1081744
-75,-30,-802.1091351
-75,-15,-802.1146984
-75,0,-802.114235
-75,15,-802.1156268
-75,30,-802.1139402
-75,45,-802.1166677
-75,60,-802.1189688
-75,75,-802.1203261
-75,90,-802.1201186
-75,105,-802.1185646
-75,120,-802.1167535
-75,135,-802.115517
-75,150,-802.1148275
-75,165,-802.1140393
-75,180,-802.1128475
-60,-180,-802.1104048
-60,-165,-802.1078904
-60,-150,-802.1047627
-60,-135,-802.1015539
-60,-120,-802.0991942
-60,-105,-802.0983481
-60,-90,-802.0987872
-60,-75,-802.1015421
-60,-60,-802.1058267
-60,-45,-802.1082725
-60,-30,-802.1081976
-60,-15,-802.1130969
