-180,-180,-723.7273029
-180,-165,-723.7258304
-180,-150,-723.7234742
-180,-135,-723.7281268
-180,-120,-723.7265395
-180,-105,-723.7244893
-180,-90,-723.7225684
-180,-75,-723.7200317
-180,-60,-723.7214697
-180,-45,-723.7227406
-180,-30,-723.7227981
-180,-15,-723.7186117
-180,0,-723.7212216
-180,15,-723.7233196
-180,30,-723.7246174
-180,45,-723.7249909
-180,60,-723.7246485
-180,75,-723.7243461
-180,90,-723.7247574
-180,105,-723.7259116
-180,120,-723.7273763
-180,135,-723.7284861
-180,150,-723.7288174
-180,165,-723.7278673
-180,180,-723.7257352
-165,-180,-723.7289466
-165,-165,-723.7268815
-165,-150,-723.7342784
-165,-135,-723.7292602
-165,-120,-723.72758
-165,-105,-723.7255452
-165,-90,-723.724068
-165,-75,-723.721587
-165,-60,-723.7226507
-165,-45,-723.7235538
-165,-30,-723.7233268
-165,-15,-723.7226768
-165,0,-723.7249883
-165,15,-723.7266952
-165,30,-723.7276218
-165,45,-723.7276907
-165,60,-723.7271777
-165,75,-723.7267805
-165,90,-723.7270357
-165,105,-723.7279569
-165,120,-723.7290758
-165,135,-723.7299011
-165,150,-723.7301004
-165,165,-723.7292252
-165,180,-723.7272677
-150,-180,-723.7310481
-150,-165,-723.7293385
-150,-150,-723.7336958
-150,-135,-723.7289714
-150,-120,-723.7273589
-150,-105,-723.7255926
-150,-90,-723.7247499
-150,-75,-723.7220541
-150,-60,-723.722694
-150,-45,-723.7229995
-150,-30,-723.72227
-150,-15,-723.7250856
-150,0,-723.727039
-150,15,-723.7283761
-150,30,-723.7289871
-150,45,-723.728846
-150,60,-723.7283226
-150,75,-723.7280066
-150,90,-723.7282053
-150,105,-723.7288359
-150,120,-723.7296316
-150,135,-723.7302067
-150,150,-723.7302339
-150,165,-723.7293989
-150,180,-723.7275417
-135,-180,-723.7316321
-135,-165,-723.7300569
-135,-150,-723.7316516
-135,-135,-723.7272639
-135,-120,-723.7259829
-135,-105,-723.724887
-135,-90,-723.7245451
-135,-75,-723.7216922
-135,-60,-723.721865
-135,-45,-723.7215905
-135,-30,-723.72012
-135,-15,-723.7265802
-135,0,-723.7281884
-135,15,-723.7291176
-135,30,-723.7294384
-135,45,-723.729222
-135,60,-723.7289368
-135,75,-723.728898
-135,90,-723.7289811
-135,105,-723.729286
-135,120,-723.7297674
-135,135,-723.7301245
-135,150,-723.7298969
-135,165,-723.7288458
-135,180,-723.7267342
-120,-180,-723.7305897
-120,-165,-723.7289311
-120,-150,-723.7290697
-120,-135,-723.7255971
-120,-120,-723.7248283
-120,-105,-723.7242866
-120,-90,-723.7240758
-120,-75,-723.7211416
-120,-60,-723.7209913
-120,-45,-723.7228607
-120,-30,-723.7255425
-120,-15,-723.7275482
-120,0,-723.7287137
-120,15,-723.729238
-120,30,-723.7293296
-120,45,-723.7294238
-120,60,-723.7299784
-120,75,-723.7303215
-120,90,-723.7300577
-120,105,-723.7297741
-120,120,-723.729835
-120,135,-723.7299034
-120,150,-723.7293944
-120,165,-723.7279841
-120,180,-723.7254778
-105,-180,-723.7289962
-105,-165,-723.727291
-105,-150,-723.7272733
-105,-135,-723.7246491
-105,-120,-723.724102
-105,-105,-723.7236244
-105,-90,-723.7233237
-105,-75,-723.7204307
-105,-60,-723.7210895
-105,-45,-723.7238338
-105,-30,-723.7264322
-105,-15,-723.7280771
-105,0,-723.7287345
-105,15,-723.7287931
-105,30,-723.7290604
-105,45,-723.7306801
-105,60,-723.7323494
-105,75,-723.7328001
-105,90,-723.7318649
-105,105,-723.7305328
-105,120,-723.7299041
-105,135,-723.7295321
-105,150,-723.7287067
-105,165,-723.7269713
-105,180,-723.7242297
-90,-180,-723.7277289
-90,-165,-723.7261339
-90,-150,-723.7261705
-90,-135,-723.7234729
-90,-120,-723.7228103
-90,-105,-723.7222421
-90,-90,-723.7218508
-90,-75,-723.7193646
-90,-60,-723.7214927
-90,-45,-723.7247166
-90,-30,-723.7271728
-90,-15,-723.7282729
-90,0,-723.7282277
-90,15,-723.7280383
-90,30,-723.7300978
-90,45,-723.7327545
-90,60,-723.7345796
-90,75,-723.734987
-90,90,-723.733729
-90,105,-723.7315922
-90,120,-723.7299738
-90,135,-723.7290179
-90,150,-723.7278792
-90,165,-723.7259792
-90,180,-723.7232472
-75,-180,-723.7264574
-75,-165,-723.7246088
-75,-150,-723.7242257
-75,-135,-723.7208704
-75,-120,-723.7199594
-75,-105,-723.7194248
-75,-90,-723.7192769
-75,-75,-723.718282
-75,-60,-723.721994
-75,-45,-723.7255194
-75,-30,-723.7275228
-75,-15,-723.7277231
-75,0,-723.7268944
-75,15,-723.7281396
-75,30,-723.7306055
-75,45,-723.7328138
-75,60,-723.7343572
-75,75,-723.7349313
-75,90,-723.7340379
-75,105,-723.7319585
-75,120,-723.7299024
-75,135,-723.7284789
-75,150,-723.7271549
-75,165,-723.7252072
-75,180,-723.7223199
-60,-180,-723.7239708
-60,-165,-723.7211296
-60,-150,-723.7198355
-60,-135,-723.7155684
-60,-120,-723.7147449
-60,-105,-723.7148215
-60,-90,-723.7155896
-60,-75,-723.7176454
-60,-60,-723.722359
-60,-45,-723.7256469
-60,-30,-723.7266227
-60,-15,-723.725687
-60,0,-723.7256442
-60,15,-723.7271104
-60,30,-723.7288119
-60,45,-723.7304085
-60,60,-723.7315954
-60,75,-723.7323378
-60,90,-723.7319061
-60,105,-723.7305007
-60,120,-723.7290196
-60,135,-723.7278035
-60,150,-723.7263542
-60,165,-723.7239959
-60,180,-723.7203792
-45,-180,-723.7187266
-45,-165,-723.7143109
-45,-150,-723.7118663
-45,-135,-723.707832
-45,-120,-723.7081229
-45,-105,-723.7095528
-45,-90,-723.711791
-45,-75,-723.7176879
-45,-60,-723.7222779
-45,-45,-723.7244119
-45,-30,-723.7239027
-45,-15,-723.7233097
-45,0,-723.7237392
-45,15,-723.7244344
-45,30,-723.7253999
-45,45,-723.726509
-45,60,-723.7275405
-45,75,-723.7281762
-45,90,-723.7279667
-45,105,-723.7273974
-45,120,-723.7269654
-45,135,-723.726139
-45,150,-723.7242031
-45,165,-723.7207798
-45,180,-723.7157077
-30,-180,-723.7103528
-30,-165,-723.7046675
-30,-150,-723.7016273
-30,-135,-723.6988906
-30,-120,-723.7025123
-30,-105,-723.7078233
-30,-90,-723.7118224
-30,-75,-723.7182821
-30,-60,-723.7213193
-30,-45,-723.7216214
-30,-30,-723.7212993
-30,-15,-723.7215056
-30,0,-723.721389
-30,15,-723.7214178
-30,30,-723.7218161
-30,45,-723.7225266
-30,60,-723.7232661
-30,75,-723.7235971
-30,90,-723.7236187
-30,105,-723.7240758
-30,120,-723.7241971
-30,135,-723.7228868
-30,150,-723.7197021
-30,165,-723.7146632
-30,180,-723.7078721
-15,-180,-723.7004848
-15,-165,-723.6923123
-15,-150,-723.6924915
-15,-135,-723.7031188
-15,-120,-723.707568
-15,-105,-723.7109966
-15,-90,-723.7136134
-15,-75,-723.7184017
-15,-60,-723.7193449
-15,-45,-723.71962
-15,-30,-723.7203555
-15,-15,-723.7203209
-15,0,-723.7198352
-15,15,-723.7194853
-15,30,-723.7194977
-15,45,-723.7197126
-15,60,-723.7198316
-15,75,-723.7198523
-15,90,-723.7207998
-15,105,-723.7215263
-15,120,-723.7207019
-15,135,-723.7179539
-15,150,-723.7131724
-15,165,-723.7065336
-15,180,-723.6986006
0,-180,-723.6921365
0,-165,-723.6984295
0,-150,-723.7008685
0,-135,-723.708699
0,-120,-723.7122621
0,-105,-723.7142517
0,-90,-723.7148709
0,-75,-723.7177818
0,-60,-723.7184949
0,-45,-723.7198768
0,-30,-723.7203519
0,-15,-723.7199995
0,0,-723.7193172
0,15,-723.7187932
0,30,-723.7185255
0,45,-723.718248
0,60,-723.7179831
0,75,-723.7191955
0,90,-723.7198913
0,105,-723.7189077
0,120,-723.7162521
0,135,-723.7120609
0,150,-723.7061203
0,165,-723.6987199
0,180,-723.6908637
15,-180,-723.7019078
15,-165,-723.7065425
15,-150,-723.7083259
15,-135,-723.7145154
15,-120,-723.7165734
15,-105,-723.7166936
15,-90,-723.7155864
15,-75,-723.7185207
15,-60,-723.7200991
15,-45,-723.7211377
15,-30,-723.7212143
15,-15,-723.720657
15,0,-723.7198341
15,15,-723.7190936
15,30,-723.7185293
15,45,-723.718037
15,60,-723.7192949
15,75,-723.7200319
15,90,-723.7185295
15,105,-723.7154525
15,120,-723.7114211
15,135,-723.7064659
15,150,-723.7002985
15,165,-723.6938936
15,180,-723.695223
30,-180,-723.711344
30,-165,-723.7149912
30,-150,-723.7158716
30,-135,-723.719517
30,-120,-723.719974
30,-105,-723.7188294
30,-90,-723.7176538
30,-75,-723.7182186
30,-60,-723.7227451
30,-45,-723.7232031
30,-30,-723.7229857
30,-15,-723.7222728
30,0,-723.7211503
30,15,-723.7201284
30,30,-723.7193586
30,45,-723.7203098
30,60,-723.7216126
30,75,-723.7200897
30,90,-723.7164935
30,105,-723.7121402
30,120,-723.7076818
30,135,-723.7024423
30,150,-723.7014804
30,165,-723.7025576
30,180,-723.7046818
45,-180,-723.7187981
45,-165,-723.7209886
45,-150,-723.7215149
45,-135,-723.7229176
45,-120,-723.7226651
45,-105,-723.7216392
45,-90,-723.7214442
45,-75,-723.7222384
45,-60,-723.7260657
45,-45,-723.7261471
45,-30,-723.7256777
45,-15,-723.7245534
45,0,-723.7230413
45,15,-723.7216078
45,30,-723.7217447
45,45,-723.7235415
45,60,-723.7227622
45,75,-723.7194543
45,90,-723.7151035
45,105,-723.7108648
45,120,-723.7091282
45,135,-723.7086842
45,150,-723.7095682
45,165,-723.7111365
45,180,-723.7125866
60,-180,-723.722347
60,-165,-723.7233325
60,-150,-723.7238545
60,-135,-723.7242571
60,-120,-723.724054
60,-105,-723.7237246
60,-90,-723.7243424
60,-75,-723.7254129
60,-60,-723.7289963
60,-45,-723.7289383
60,-30,-723.7281759
60,-15,-723.7265276
60,0,-723.7244512
60,15,-723.723149
60,30,-723.7245541
60,45,-723.7246621
60,60,-723.7224552
60,75,-723.718844
60,90,-723.7152074
60,105,-723.7136267
60,120,-723.7132975
60,135,-723.7138309
60,150,-723.714909
60,165,-723.7157871
60,180,-723.7162044
75,-180,-723.7228767
75,-165,-723.7234067
75,-150,-723.7234503
75,-135,-723.7241166
75,-120,-723.7240336
75,-105,-723.7238849
75,-90,-723.7247671
75,-75,-723.7263399
75,-60,-723.7299779
75,-45,-723.7297439
75,-30,-723.7285417
75,-15,-723.7263729
75,0,-723.7241251
75,15,-723.7241906
75,30,-723.7244376
75,45,-723.723267
75,60,-723.7206977
75,75,-723.7176652
75,90,-723.7154369
75,105,-723.7151337
75,120,-723.715344
75,135,-723.7159336
75,150,-723.7164434
75,165,-723.7165256
75,180,-723.7162234
90,-180,-723.7221039
90,-165,-723.7227324
90,-150,-723.7220347
90,-135,-723.7235136
90,-120,-723.7234093
90,-105,-723.7228723
90,-90,-723.7227371
90,-75,-723.7244417
90,-60,-723.7280763
90,-45,-723.7276734
90,-30,-723.7260378
90,-15,-723.7238709
90,0,-723.7229823
90,15,-723.7227342
90,30,-723.7219281
90,45,-723.7201509
90,60,-723.717686
90,75,-723.7155598
90,90,-723.7150963
90,105,-723.715205
90,120,-723.7154811
90,135,-723.7157655
90,150,-723.7157735
90,165,-723.7152885
90,180,-723.7146301
105,-180,-723.7212317
105,-165,-723.7219652
105,-150,-723.7214466
105,-135,-723.7228516
105,-120,-723.7226173
105,-105,-723.7217057
105,-90,-723.7206883
105,-75,-723.720654
105,-60,-723.7234322
105,-45,-723.7231364
105,-30,-723.7221842
105,-15,-723.7215117
105,0,-723.7208437
105,15,-723.7199046
105,30,-723.7184074
105,45,-723.7162908
105,60,-723.7142091
105,75,-723.7138919
105,90,-723.7143973
105,105,-723.714604
105,120,-723.7147901
105,135,-723.7148266
105,150,-723.7145541
105,165,-723.7138657
105,180,-723.7131772
120,-180,-723.7210875
120,-165,-723.7214684
120,-150,-723.7222791
120,-135,-723.7225823
120,-120,-723.7221422
120,-105,-723.7210285
120,-90,-723.7195382
120,-75,-723.718431
120,-60,-723.7192128
120,-45,-723.7198211
120,-30,-723.7201073
120,-15,-723.719666
120,0,-723.7184883
120,15,-723.7168415
120,30,-723.7147888
120,45,-723.7097343
120,60,-723.7122517
120,75,-723.7135885
120,90,-723.7140568
120,105,-723.7142092
120,120,-723.7144323
120,135,-723.7146654
120,150,-723.714723
120,165,-723.7142107
120,180,-723.713375
135,-180,-723.7220125
135,-165,-723.7215578
135,-150,-723.7239761
135,-135,-723.7231577
135,-120,-723.7220721
135,-105,-723.7210069
135,-90,-723.7192476
135,-75,-723.7178326
135,-60,-723.7179233
135,-45,-723.7190593
135,-30,-723.7193914
135,-15,-723.7185382
135,0,-723.7166976
135,15,-723.7142791
135,30,-723.7116375
135,45,-723.7121144
135,60,-723.7137646
135,75,-723.7145069
135,90,-723.7147119
135,105,-723.7150427
135,120,-723.7159723
135,135,-723.7171347
135,150,-723.7177823
135,165,-723.717355
135,180,-723.7159123
150,-180,-723.7237177
150,-165,-723.7225098
150,-150,-723.7269261
150,-135,-723.7234958
150,-120,-723.7234208
150,-105,-723.721761
150,-90,-723.7197547
150,-75,-723.718395
150,-60,-723.7183702
150,-45,-723.71969
150,-30,-723.7199874
150,-15,-723.7187117
150,0,-723.716194
150,15,-723.7130205
150,30,-723.7097432
150,45,-723.7161583
150,60,-723.7168144
150,75,-723.71688
150,90,-723.7170994
150,105,-723.7181662
150,120,-723.7198089
150,135,-723.7213218
150,150,-723.7220232
150,165,-723.7213445
150,180,-723.7194896
165,-180,-723.7256853
165,-165,-723.724158
165,-150,-723.7303657
165,-135,-723.7256829
165,-120,-723.7249587
165,-105,-723.7230399
165,-90,-723.7205061
165,-75,-723.7198991
165,-60,-723.719775
165,-45,-723.7211804
165,-30,-723.7214034
165,-15,-723.7199048
165,0,-723.7169155
165,15,-723.7131723
165,30,-723.7095355
165,45,-723.7207813
165,60,-723.7207929
165,75,-723.7206317
165,90,-723.721094
165,105,-723.7223889
165,120,-723.724081
165,135,-723.7254829
165,150,-723.7260223
165,165,-723.725139
165,180,-723.7229911
180,-180,-723.7273029
180,-165,-723.7258304
180,-150,-723.7330169
180,-135,-723.7284124
180,-120,-723.7265395
180,-105,-723.7244893
180,-90,-723.7225684
180,-75,-723.7222186
180,-60,-723.7214698
180,-45,-723.7227406
180,-30,-723.7227981
180,-15,-723.7211269
180,0,-723.7179358
180,15,-723.7140015
180,30,-723.7239875
180,45,-723.7249909
180,60,-723.7246485
180,75,-723.7243461
180,90,-723.7247574
180,105,-723.7259116
180,120,-723.7273763
180,135,-723.7284861
180,150,-723.7288174
180,165,-723.7278674
180,180,-723.7257352
