path_exists,path_length,height,total_cost,smoothness,max_step
True,114,0.33245474376713047,0.3975588908058365,0.06104189372049623,0.00881655565455311
True,150,0.3388792991455269,0.5162517420267961,0.136658908827324,0.009122610522585728
True,107,0.33337280967277916,0.36201631790710914,0.03382888124650135,0.008569832207026978
True,149,0.25589034542483136,0.2687538862205492,0.04137695946806633,0.004212392220040058
True,130,0.2469312599345376,0.2475749836227486,0.0294730979135496,0.004212392220040058
True,101,0.2338655359686714,0.24638230039976383,0.030636991467768954,0.00560908929059914
True,192,0.35890146618154034,0.4567636884831288,0.11164637108833202,0.009065570916756527
True,101,0.10859406297360939,0.19369892545518477,0.06076346804409498,0.005569675981299982
True,10,0.0015499648276212008,0.0015499648276212008,0.0005444358386791203,0.0002732219328430328
True,101,0.33245474376713047,0.3893998261652763,0.043939836690221445,0.00881655565455311
True,153,0.33245474376713047,0.3975588908058365,0.23329900845262017,0.014288799821117415
True,85,0.16807493289179473,0.23658047219590736,0.11660707688619668,0.007422886244201288
True,144,0.0919220395408531,0.19263269074686773,0.0818100210869066,0.0037786092795010773
True,212,0.11710467798681207,0.3422183947626311,0.11894685110523967,0.011240562561390888
True,203,0.11384394636959899,0.33895766314541803,0.1525373552406084,0.010095706100487434
True,143,0.16172763143656932,0.3056169422048268,0.05591482847895399,0.00771134227287662
True,161,0.08738601405751295,0.261754038384408,0.08240179567809619,0.004142577868958441
True,203,0.314685565775882,0.39157228685219925,0.11414022429416738,0.006877299072190757
True,162,0.3340047085947517,0.39910885563345766,0.23402628426329594,0.014288799821117415
True,12,0.00815906464056021,0.00815906464056021,0.0017207097333977184,0.0011115837317316468
True,174,0.3388792991455269,0.5162517420267961,0.23455167678912084,0.01270073260767518
True,83,0.16807493289179473,0.23658047219590736,0.04741260260462385,0.007260602084428525
True,177,0.1914914331285352,0.31132554196782747,0.09382329671274162,0.007260602084428525
True,207,0.2173115499372126,0.4126957620339209,0.1017571268831354,0.006233704721510941
True,191,0.2173115499372126,0.3973327869478499,0.08486378589005164,0.006233704721510941
True,180,0.21529519983340592,0.42430979342578656,0.07094362065668669,0.00771134227287662
True,90,0.1433035935586385,0.19334914637806752,0.04956466858957145,0.006233704721510941
True,234,0.3153900986534929,0.510265138073159,0.10546370340751987,0.007260602084428525
True,188,0.3404292639731481,0.5178017068544174,0.2328028550512104,0.01270073260767518
True,81,0.16807493289179473,0.22842140755534715,0.03381495002275639,0.007260602084428525
True,156,0.33337280967277916,0.36201631790710914,0.19011362484339733,0.009467614460626605
True,151,0.0919220395408531,0.19263269074686773,0.09495974284866704,0.0037786092795010773
True,185,0.1914914331285352,0.31132554196782747,0.1637239401565879,0.008782979940620439
True,77,0.11663928439455323,0.17157607197977082,0.07421444877897154,0.014973984816599839
True,69,0.11337855277734016,0.16831534036255774,0.07102486272066849,0.01173421438428962
True,68,0.13831731748608778,0.19441945448433123,0.06950623066746128,0.011008845220092656
True,142,0.16534217568155052,0.28699429380460373,0.11521948195985582,0.005682411543477817
True,189,0.30988360918074515,0.33852711741507513,0.13267708852046267,0.00822352934143522
True,219,0.33492277450040037,0.36356628273473035,0.11109051672435498,0.00822352934143522
True,140,0.08376297490029289,0.18447362610630752,0.08230749861349779,0.0037786092795010773
True,236,0.25589034542483136,0.2687538862205492,0.16440894066573758,0.004080685642627015
True,225,0.11710467798681207,0.3422183947626311,0.12647748424194707,0.008231901068693148
True,225,0.2173115499372126,0.4126957620339209,0.17612823081806445,0.007367557044776374
True,78,0.11663928439455323,0.17157607197977082,0.07512922294654609,0.008231901068693148
True,25,0.012863540795717832,0.022466349974222588,0.010236211950721774,0.002758825437001289
True,85,0.034541573887252375,0.10450836486784204,0.05786455697758974,0.00590786849738692
True,170,0.13790594974452364,0.2923807093226494,0.1273869601284726,0.005324622734756257
True,211,0.23240114493279734,0.24526468572851515,0.14059155072276286,0.006771806821416176
True,238,0.25744031025245256,0.27030385104817034,0.16630216524007418,0.004080685642627015
True,212,0.11710467798681207,0.3340593301220709,0.11759025902151629,0.008231901068693148
True,240,0.2469312599345376,0.2475749836227486,0.15622124446767954,0.004154988624388928
True,212,0.11384394636959899,0.33895766314541803,0.1426698086481214,0.011315404929610418
True,210,0.2173115499372126,0.3973327869478499,0.17201222536808444,0.007367557044776374
True,65,0.11337855277734016,0.16831534036255774,0.07641933117214633,0.011315404929610418
True,21,0.012863540795717832,0.022466349974222588,0.007807787237096103,0.002671300106800445
True,68,0.031266960609364514,0.08332946227004145,0.05075129860997954,0.00590786849738692
True,157,0.13104606553034032,0.27669753632496513,0.11739704916046301,0.005466050452414883
True,215,0.2234420594425036,0.22408578313071456,0.15723913356172292,0.006771806821416176
True,249,0.2484812247621588,0.2491249484503698,0.1672013900013432,0.004154988624388928
True,199,0.11384394636959899,0.3307985985048578,0.13378258342769062,0.011315404929610418
True,194,0.2338655359686714,0.24638230039976386,0.16275054655615845,0.00854581525805645
True,168,0.16172763143656932,0.3056169422048268,0.09733549489392426,0.00771134227287662
True,206,0.21529519983340592,0.42430979342578656,0.19250087320197487,0.007790552325726063
True,76,0.13831731748608778,0.19441945448433123,0.10385430473282767,0.007194528805978984
True,89,0.034541573887252375,0.10450836486784204,0.06204492291125116,0.00590786849738692
True,69,0.031266960609364514,0.08332946227004145,0.05104322393757879,0.00590786849738692
True,189,0.18066355500342296,0.33618355983878684,0.1273526274962676,0.007819476920331414
True,168,0.2103763354766374,0.22289309990772982,0.13893602539176678,0.00854581525805645
True,196,0.23541550079629261,0.24793226522738504,0.16464377113049505,0.00854581525805645
True,155,0.16172763143656932,0.2974578775642666,0.08844826967349348,0.00771134227287662
True,231,0.35890146618154034,0.4567636884831288,0.20432735154216597,0.006996282961419409
