path_exists,path_length,height,total_cost,smoothness,max_step
True,94,0.07487353028415393,0.13459843496004456,0.05513591730836075,0.004379253320297462
True,19,0.03770094187700396,0.037701557355827496,0.006998855402304872,0.003573557323732879
True,97,0.3552315566159135,0.3660073203500694,0.029207924134471052,0.008059807518157935
True,22,0.0058946846918535994,0.008252369598612919,0.005221920478721581,0.0010768354127374952
True,141,0.1641956172032635,0.18152773804432593,0.11103434641661812,0.008163221215750055
True,254,0.2305440612488617,0.3910334752321024,0.1543459894621368,0.006940694282198234
True,115,0.05886377091740964,0.08832855868492208,0.04363563287131367,0.0028545842637978935
True,91,0.15753351667799523,0.18099578800789143,0.11833185498830964,0.022747852331380464
True,237,0.2305440612488617,0.29243162465433475,0.09630089070082169,0.006940694282198234
True,115,0.0756424423000703,0.11787377533259556,0.07478643386012383,0.005528540862149094
True,35,0.03770094187700396,0.037701557355827496,0.01872912024495254,0.004699259493727535
True,79,0.31753123021773305,0.328306993951889,0.021170625914347756,0.008059807518157935
True,137,0.31348335307697134,0.3242591168111272,0.2035682261857692,0.011133905807278133
True,184,0.16435618921370138,0.19838001969817826,0.0918513469850821,0.004074953721138697
True,158,0.2430910257123512,0.27048636785618946,0.20206500784167053,0.007019880719127236
True,166,0.26797398636721104,0.27874975010136693,0.11821231105375492,0.01165334448762162
True,100,0.1831654755478456,0.19414684207754287,0.06940975800112548,0.022747852331380464
True,218,0.13202762042740585,0.16280299053021985,0.059358136967640474,0.0029430299033721963
True,237,0.3703801822241768,0.3811559459583327,0.19549712262171243,0.01165334448762162
True,249,0.3552315566159135,0.3660073203500694,0.1665937707648748,0.01165334448762162
True,145,0.31753123021773305,0.328306993951889,0.20479496840500327,0.011133905807278133
True,209,0.25761433411790885,0.4773822997690252,0.14263253402772558,0.007652036162373949
True,194,0.21693609425571808,0.2350963947588512,0.08781151321195842,0.010639965478326074
True,124,0.06656337030548397,0.07745231352978307,0.03446357317929388,0.002580113631837938
True,183,0.26355745987413864,0.37031693362303564,0.05913861222567783,0.005419475551292879
True,141,0.16400069399971207,0.18736055224764014,0.07760371613092078,0.023306766478776997
True,107,0.10155780689488043,0.13867893236174078,0.059182645511089864,0.005634647851210525
True,17,0.016305668961550362,0.016305982745237674,0.0037177746215160262,0.0017906598434011545
True,19,0.010690346071500663,0.010690346475407224,0.00711468019188248,0.001343459136806044
True,262,0.25761433411790885,0.4773822997690252,0.16246149358525985,0.00660452865604913
True,107,0.22571109140734613,0.28993252823477644,0.06798060325392649,0.012974370631420706
True,211,0.22571109140734613,0.4394152852046608,0.16967310380493322,0.014336722342521563
True,64,0.1296689220681132,0.13564260483580262,0.01444879261211715,0.0045816739503462545
True,147,0.22571109140734613,0.3778082274026727,0.13605494093314366,0.023306766478776997
True,283,0.32205101554592896,0.5418189811970453,0.17905102271725176,0.00660452865604913
True,181,0.24130897894004583,0.46107694459116216,0.14278745224555311,0.007968336099507561
True,278,0.268304679785503,0.4880726454366193,0.17752108903740832,0.00660452865604913
True,210,0.21693609425571808,0.2350963947588512,0.10877781245918826,0.01046349391748641
True,152,0.22571109140734613,0.28993252823477644,0.14535332105171084,0.010301993817220356
True,134,0.16002233556165285,0.1776224067706626,0.0824028487872184,0.007187371841405277
True,101,0.1020158521069223,0.1662372889343526,0.05553109101539172,0.010301993817220356
True,58,0.07672629970003322,0.11601534896867463,0.0677597595775879,0.02349890423065737
True,173,0.2813727756837382,0.29897284689274795,0.13321427850443984,0.008339168396545318
True,153,0.20063073907785506,0.22452737520116467,0.11813224006943819,0.01046349391748641
True,225,0.2276264399233122,0.24578674042644533,0.11624513318244567,0.01046349391748641
True,148,0.06656337030548397,0.07745231352978307,0.03112115576971393,0.0017015987847423114
True,192,0.22571109140734613,0.43941528520466067,0.15200766751094802,0.011934871574763306
True,61,0.16002233556165285,0.1776224067706626,0.031548121383687816,0.011934871574763306
True,148,0.2066437011800734,0.31572004590423686,0.06947440102791355,0.011934871574763306
True,39,0.10708693530564685,0.1304467935535749,0.03982608947923834,0.023306766478776997
True,72,0.13014513087857624,0.13893982163506716,0.09571099763097596,0.00847551932741579
True,140,0.05025801512762092,0.0673945203577972,0.030263561056142238,0.0021485391882331423
True,155,0.07725371597307806,0.08814265919737718,0.04167933009799674,0.0017041289686511168
True,305,0.26355745987413864,0.37031693362303564,0.13924049662574983,0.005119726250159884
True,79,0.1296689220681132,0.1356426048358026,0.08787948728594851,0.007503782193175934
True,111,0.1020158521069223,0.1662372889343526,0.04629161712454871,0.004344257745992008
True,232,0.2066437011800734,0.31572004590423686,0.136181251871956,0.00753902819085156
True,158,0.12291662412235463,0.2541129881022489,0.11460531541291147,0.023954383550096103
True,304,0.32799414130215876,0.4347536150510558,0.16925570095273984,0.005519944116422371
True,213,0.24725210469627562,0.3540115784451726,0.18677041524491522,0.00622977797061125
True,315,0.2742478055417328,0.3810072792906298,0.14724299432885135,0.005119726250159884
True,179,0.16400069399971207,0.18736055224764012,0.13057814558729314,0.02290047763693684
True,202,0.22571109140734613,0.3778082274026727,0.17314533063543286,0.023306766478776997
True,67,0.07672629970003322,0.11601534896867463,0.07652544070962164,0.023306766478776997
True,92,0.10708693530564685,0.1304467935535749,0.10166578486425244,0.02290047763693684
True,161,0.12291662412235463,0.2541129881022489,0.10549543399485123,0.023306766478776997
True,171,0.22843737542773218,0.2517972336756602,0.17266398875536845,0.02290047763693684
True,97,0.14769533882184904,0.17382239596814497,0.09996310483981342,0.02290047763693684
True,192,0.17469103966730617,0.19805089791523423,0.13902786896093094,0.02290047763693684
True,97,0.10155780689488043,0.13867893236174078,0.03840536962780956,0.006112260712159999
True,318,0.32205101554592896,0.5418189811970453,0.1938996569280187,0.007223353652016484
True,107,0.2813727756837382,0.29897284689274795,0.0630673428042485,0.011934871574763306
True,47,0.13014513087857624,0.13893982163506713,0.024041455426239654,0.009453841424405598
True,258,0.32799414130215876,0.4347536150510558,0.09298817224430955,0.006112260712159999
True,73,0.22843737542773218,0.25179723367566026,0.06337381342782503,0.023306766478776997
True,98,0.10155780689488043,0.1286211391897549,0.028692028455301357,0.006112260712159999
True,111,0.10155780689488043,0.14936927802933486,0.043425086033295694,0.006112260712159999
True,17,0.016305668961550362,0.016305982745237674,0.003157884094587546,0.0015361735820030448
True,188,0.24130897894004583,0.4610769445911621,0.15725044506355576,0.007952386575700549
True,166,0.20063073907785506,0.22452737520116467,0.10357272060051671,0.010639965478326074
True,138,0.05025801512762092,0.0673945203577972,0.047450881492736546,0.002580113631837938
True,197,0.24725210469627562,0.3540115784451726,0.08818885802432577,0.005920721798577111
True,98,0.14769533882184904,0.17382239596814497,0.07125290429706486,0.023306766478776997
True,125,0.10155780689488043,0.12862113918975487,0.07618533122419303,0.0041019793437964205
True,33,0.026996014629144464,0.026996328412831776,0.010900151096108146,0.0015361735820030448
True,14,0.010690346071500663,0.010690346475407224,0.002360997526756378,0.0012625852515766034
True,210,0.268304679785503,0.4880726454366193,0.15399805286275461,0.007652036162373949
True,186,0.2276264399233122,0.2457867404264453,0.08460855594865999,0.010639965478326074
True,116,0.07725371597307806,0.08814265919737718,0.03126061591599546,0.002580113631837938
True,196,0.2742478055417328,0.38100727929062983,0.06058644988009659,0.005419475551292879
True,133,0.17469103966730617,0.19805089791523425,0.07479529084757505,0.023306766478776997
True,97,0.10155780689488043,0.14936927802933486,0.07111516468931396,0.005634647851210525
True,17,0.026996014629144464,0.026996328412831776,0.005465652444298613,0.0027819736578434673
True,16,0.03242688804887195,0.03243493992529778,0.013360681111878107,0.003585378632999017
True,120,0.3038107625043497,0.36987302308048114,0.07693218895948867,0.00918593220540341
True,81,0.31887561395940567,0.33331903675655283,0.03951381658336729,0.009953572744255262
True,155,0.30740025930931764,0.4522362427597661,0.10722435197572776,0.00918593220540341
True,116,0.31887561395940567,0.34922876445968865,0.05368488915312787,0.009953572744255262
True,166,0.30740025930931764,0.4564663834415169,0.09801059713331232,0.00918593220540341
True,192,0.32747119580624406,0.48268586286057646,0.2953850446895262,0.0691105864108554
True,105,0.2052657661912228,0.24215128437865702,0.1919162636107093,0.06895616180636255
True,110,0.09580495209524065,0.21279006235087666,0.2128143519917366,0.0691105864108554
True,130,0.3681780762943613,0.3734913712591089,0.11288237458344308,0.029502822987653776
True,20,0.07602614887696497,0.0883414548117783,0.14114642822576345,0.06895616180636255
True,28,0.07519366503146487,0.11023427542223349,0.15564626385986996,0.06895616180636255
True,21,0.03242688804887195,0.03243493992529778,0.024879169051681714,0.004768932533010134
True,105,0.27139192633190357,0.33745418690803497,0.04810694504833251,0.00724126791441973
True,78,0.28645677778695955,0.30090020058410677,0.030393365928351318,0.009953572744255262
True,139,0.2749814231368715,0.41981740658732,0.11419909505820602,0.010858621866905865
True,113,0.28645677778695955,0.3168099282872425,0.0445644384981119,0.009953572744255262
True,151,0.2749814231368715,0.4240475472690708,0.06918535322215619,0.00724126791441973
True,211,0.2749814231368715,0.45465674879936246,0.07636516610328226,0.00724126791441973
True,105,0.17284693001877668,0.23983986402535087,0.1958214643139133,0.06957050927538377
True,134,0.09754606327615274,0.22013566504099838,0.21644827959762844,0.060208776482040254
True,115,0.33575924012191516,0.3410725350866628,0.08405713067228693,0.029502822987653776
True,29,0.06760856928511655,0.10227493838365145,0.1684778332344474,0.06760856928511655
True,48,0.06760856928511655,0.12749902385483458,0.1859352105265673,0.06760856928511655
True,132,0.3038107625043497,0.3698730230804811,0.23257476456298654,0.012388780579011993
True,118,0.27139192633190357,0.33745418690803497,0.20329523024542734,0.012388780579011993
True,122,0.10164678535499314,0.15716432297582297,0.04965470805709349,0.003648527806803581
True,98,0.13662337267127178,0.20052662769543841,0.0761853550510132,0.006018171979527587
True,167,0.10164678535499314,0.17307405067895873,0.06222879196785386,0.003648527806803581
True,104,0.1370713545300296,0.20475676837718923,0.06560286080786742,0.006352336805794251
True,156,0.10635921052348812,0.2353659699074809,0.0792941438141751,0.004367697364513479
True,219,0.14842451861528919,0.2897406484643706,0.12916780610559908,0.015460972047929455
True,193,0.3407433991897499,0.448842598066982,0.2105428609587341,0.04037350197132861
True,67,0.13042957436614297,0.13045093569227303,0.06252479492647134,0.03014556850392261
True,118,0.2780561082920894,0.38615530716932156,0.2607343812705324,0.04037350197132861
True,213,0.3032801937632726,0.4113793926405047,0.18689694403885468,0.04037350197132861
True,111,0.31887561395940567,0.33331903675655294,0.19838207293686969,0.010418850965663556
True,82,0.28645677778695955,0.30090020058410677,0.1852769303063812,0.010418850965663556
True,128,0.10164678535499314,0.15716432297582297,0.06310975503939703,0.00387635652146906
True,176,0.17436690300209828,0.23935993966569535,0.11451375365076405,0.006018171979527587
True,46,0.016055264266400193,0.01620080082966463,0.013614911746542613,0.0021028097429743875
True,181,0.1748148848608561,0.24359008034744617,0.10293576673050653,0.006352336805794251
True,178,0.1583267796855491,0.22141284723785543,0.11601065177173708,0.005042040856775731
True,105,0.11905228665490589,0.1328673986150765,0.08315460787051099,0.006784100283046157
True,279,0.3073332061086092,0.32094986618812216,0.16740296281218714,0.0069376597071266755
True,143,0.06971890504035788,0.16078267115445083,0.10868867832791368,0.029502822987653776
True,185,0.24464591521094872,0.2584610271711193,0.1496997587214551,0.006784100283046157
True,294,0.2698700006821319,0.28348666076164486,0.14758352631346114,0.0069376597071266755
True,173,0.30740025930931764,0.4522362427597661,0.22009792563377692,0.0097507431152698
True,160,0.2749814231368715,0.4198174065873201,0.20433662343961823,0.0097507431152698
True,85,0.13662337267127178,0.20052662769543841,0.040274422524942954,0.005888136803216676
True,155,0.17436690300209828,0.23935993966569535,0.06672444115314141,0.005888136803216676
True,108,0.18859094183333275,0.25368780448865597,0.0816153129957603,0.007566106786869392
True,32,0.032409573363936045,0.06437116486911426,0.02384911664931813,0.0051472954781658364
True,82,0.07339882817903629,0.12582317055646136,0.07059375856640754,0.004580619452164397
True,162,0.18859094183333275,0.3673489300669366,0.13360804569681067,0.015460972047929455
True,280,0.3278735030086182,0.5149723394950105,0.20480118679798293,0.005631764278309706
True,142,0.20314969201324812,0.21810608901017564,0.08940259227604191,0.029502822987653776
True,284,0.2651862121109577,0.4572605271138071,0.1697874663609263,0.005508281873517401
True,298,0.2904102975821409,0.4775091340685332,0.18409537718255664,0.005508281873517401
True,158,0.31887561395940567,0.34922876445968865,0.162974379654997,0.007646674867185621
True,115,0.28645677778695955,0.3168099282872425,0.16373709943472908,0.010790104519055543
True,160,0.10164678535499314,0.17307405067895873,0.07508140301637128,0.003648527806803581
True,34,0.016055264266400193,0.01620080082966463,0.0046803511862230085,0.002078358810287173
True,114,0.18859094183333275,0.25368780448865597,0.09330327791984266,0.007550659551482819
True,130,0.18903892369209058,0.2541357863474138,0.1242988787096573,0.006290076547799478
True,127,0.1583267796855491,0.2234236423408723,0.10785371889604695,0.005208686977676069
True,68,0.11905228665490589,0.140751330399269,0.07081603825848004,0.007219439225611135
True,270,0.3073332061086092,0.3288337979723146,0.1732739297018246,0.0068223939004252165
True,176,0.07965561283523859,0.17669239885758659,0.11351088814887933,0.029502822987653776
True,147,0.24464591521094872,0.26634495895531185,0.14589086379418753,0.007219439225611135
True,282,0.2698700006821319,0.2913705925458373,0.14421178937976945,0.005388093654115689
True,195,0.30740025930931764,0.4564663834415169,0.24359174406923179,0.0097507431152698
True,184,0.2749814231368715,0.42404754726907085,0.22878649648841412,0.0097507431152698
True,111,0.1370713545300296,0.20475676837718923,0.06738534424336903,0.006352336805794251
