path_exists,path_length,height,total_cost,smoothness,max_step
True,117,0.33245474376713047,0.39755889080583645,0.06354507066799508,0.00881655565455311
True,152,0.3388792991455269,0.5162517420267961,0.1378904460855727,0.00881655565455311
True,105,0.33337280967277916,0.36201631790710914,0.03522235560451942,0.008569832207026978
True,147,0.25589034542483136,0.2687538862205492,0.03649876991240428,0.004212392220040058
True,131,0.2469312599345376,0.2475749836227486,0.029243138586203452,0.004212392220040058
True,101,0.2338655359686714,0.24638230039976383,0.030636991467768954,0.00560908929059914
True,188,0.35890146618154034,0.4567636884831288,0.11814555217654803,0.009065570916756527
True,99,0.10859406297360939,0.19369892545518475,0.06385212749996957,0.006771806821416176
True,10,0.0015499648276212008,0.0015499648276212008,0.0005444358386791203,0.0002732219328430328
True,104,0.33245474376713047,0.38939982616527624,0.0546578454475643,0.00881655565455311
True,162,0.33245474376713047,0.39755889080583645,0.27171410889092795,0.014288799821117415
True,85,0.16807493289179473,0.23658047219590736,0.09943502358722262,0.008908564833552624
True,145,0.0919220395408531,0.19263269074686773,0.08364781672248534,0.0037786092795010773
True,213,0.11710467798681207,0.3422183947626311,0.12132687381394386,0.014973984816599839
True,211,0.11384394636959899,0.33895766314541803,0.15019287536147707,0.014973984816599839
True,143,0.16172763143656932,0.3056169422048268,0.05591482847895399,0.00771134227287662
True,157,0.08738601405751295,0.261754038384408,0.0796173900883203,0.004142577868958441
True,203,0.314685565775882,0.39157228685219925,0.11414022429416738,0.006877299072190757
True,171,0.3340047085947517,0.39910885563345766,0.27244138470160373,0.014288799821117415
True,12,0.00815906464056021,0.00815906464056021,0.0017207097333977184,0.0011115837317316468
True,178,0.3388792991455269,0.5162517420267961,0.1815525518970034,0.01270073260767518
True,81,0.16807493289179473,0.23658047219590736,0.05819596182396805,0.007260602084428525
True,178,0.1914914331285352,0.31132554196782747,0.09655527066571748,0.007260602084428525
True,207,0.2173115499372126,0.4126957620339209,0.09450310299056777,0.006233704721510941
True,194,0.2173115499372126,0.3973327869478499,0.08676979432767915,0.006233704721510941
True,180,0.21529519983340592,0.42430979342578656,0.07094362065668669,0.00771134227287662
True,86,0.1433035935586385,0.19334914637806752,0.04678026299979557,0.006233704721510941
True,240,0.3153900986534929,0.510265138073159,0.1291690164719001,0.007260602084428525
True,187,0.3404292639731481,0.5178017068544174,0.18227982770767912,0.01270073260767518
True,81,0.16807493289179473,0.22842140755534715,0.028608737037106785,0.007260602084428525
True,218,0.33337280967277916,0.3620163179071091,0.11093396523165584,0.0057959299326574565
True,150,0.0919220395408531,0.19263269074686773,0.09495346566543383,0.0037786092795010773
True,183,0.1914914331285352,0.31132554196782747,0.17390558639351492,0.008469705284125967
True,79,0.11663928439455323,0.17157607197977082,0.06516598975092003,0.007673178724831364
True,80,0.11337855277734016,0.16831534036255774,0.07714766833124026,0.014972495639208716
True,67,0.13831731748608778,0.19441945448433123,0.07237819529764286,0.011008845220092656
True,142,0.16534217568155052,0.28699429380460373,0.09893845664322659,0.006313874543864784
True,202,0.30988360918074515,0.33852711741507513,0.09042984042305308,0.0057959299326574565
True,224,0.33492277450040037,0.36356628273473035,0.11548008461012883,0.0057959299326574565
True,140,0.08376297490029289,0.18447362610630752,0.08195649918524422,0.0038026707365563794
True,238,0.25589034542483136,0.2687538862205492,0.1637773243617293,0.004042689815988307
True,225,0.11710467798681207,0.3422183947626311,0.12647748424194707,0.008231901068693148
True,222,0.2173115499372126,0.4126957620339209,0.19223298642941378,0.011924146950819003
True,86,0.11663928439455323,0.17157607197977082,0.059798764908067875,0.008231901068693148
True,26,0.012863540795717832,0.022466349974222588,0.010754748616072424,0.002758825437001289
True,86,0.034541573887252375,0.10450836486784204,0.06056778880236119,0.00590786849738692
True,175,0.13790594974452364,0.2923807093226494,0.13300238920218518,0.005324622734756257
True,219,0.23240114493279734,0.24526468572851517,0.15557764557472728,0.006771806821416176
True,240,0.25744031025245256,0.2703038510481704,0.1670727390617518,0.004080685642627015
True,212,0.11710467798681207,0.3340593301220709,0.11759025902151629,0.008231901068693148
True,235,0.2469312599345376,0.24757498362274863,0.1527763931093623,0.004042689815988307
True,212,0.11384394636959899,0.33895766314541803,0.1426698086481214,0.011315404929610418
True,212,0.2173115499372126,0.3973327869478499,0.175396576086883,0.007367557044776374
True,73,0.11337855277734016,0.16831534036255774,0.0791222811544629,0.011315404929610418
True,24,0.012863540795717832,0.022466349974222588,0.011511518222430711,0.002671300106800445
True,68,0.031266960609364514,0.08332946227004145,0.05075129860997954,0.00590786849738692
True,163,0.13104606553034032,0.27669753632496513,0.11946714213887416,0.005466050452414883
True,211,0.2234420594425036,0.2240857831307146,0.14827044830492328,0.006771806821416176
True,237,0.2484812247621588,0.24912494845036978,0.1438221124594012,0.004080685642627015
True,199,0.11384394636959899,0.3307985985048578,0.13378258342769062,0.011315404929610418
True,195,0.2338655359686714,0.24638230039976383,0.14123482905960005,0.007524506814625298
True,175,0.16172763143656932,0.3056169422048268,0.09528490256020952,0.00771134227287662
True,208,0.21529519983340592,0.42430979342578656,0.182709423685735,0.008782979940620439
True,80,0.13831731748608778,0.19441945448433123,0.10962771700902788,0.0076624741865057855
True,88,0.034541573887252375,0.10450836486784204,0.06222524639227417,0.00590786849738692
True,68,0.031266960609364514,0.08332946227004145,0.05108802127974102,0.00590786849738692
True,166,0.18066355500342296,0.33618355983878684,0.16842014535182356,0.008138340947190237
True,169,0.2103763354766374,0.22289309990772982,0.1380745463461767,0.007524506814625298
True,204,0.23541550079629261,0.24793226522738504,0.15221497459326372,0.007524506814625298
True,160,0.16172763143656932,0.2974578775642666,0.08810676004907977,0.00771134227287662
True,222,0.35890146618154034,0.45676368848312887,0.20819560950827498,0.007019347285367128
True,159,0.08738601405751295,0.261754038384408,0.09261132881812695,0.004142577868958441
True,96,0.1433035935586385,0.19334914637806752,0.11904372050525433,0.006287126341784188
True,162,0.16534217568155052,0.28699429380460373,0.06506660579999568,0.006397526578284185
True,151,0.13790594974452364,0.2923807093226494,0.06956947595502666,0.005324622734756257
True,138,0.13104606553034032,0.27669753632496513,0.05968243304369414,0.005466050452414883
True,124,0.18066355500342296,0.3361835598387869,0.05542898374254354,0.008189336504551059
True,202,0.33541226568950633,0.4332744879910948,0.2196094505920448,0.007019347285367128
True,228,0.36045143100916155,0.45831365331075,0.21274172888674797,0.007019347285367128
True,159,0.08738601405751295,0.2535949737438478,0.06302410403126568,0.004142577868958441
True,98,0.10859406297360939,0.19369892545518475,0.06317938031001205,0.006601333547643223
True,187,0.314685565775882,0.39157228685219925,0.09543770042783715,0.006877299072190757
True,223,0.3153900986534929,0.5102651380731589,0.1701719971769513,0.008782979940620439
True,177,0.30988360918074515,0.33852711741507513,0.06021670488475207,0.006601333547643223
True,121,0.23240114493279734,0.24526468572851517,0.03703286095917503,0.006833658785643987
True,102,0.2234420594425036,0.2240857831307146,0.0263258346973332,0.006833658785643987
True,82,0.2103763354766374,0.22289309990772982,0.03769113100248979,0.006601333547643223
