path_exists,path_length,height,total_cost,smoothness,max_step
True,114,0.33245474376713047,0.39755889080583645,0.06118008206632208,0.00881655565455311
True,148,0.3388792991455269,0.5162517420267961,0.11033535298257471,0.00881655565455311
True,104,0.33337280967277916,0.36201631790710914,0.040617839097972175,0.008569832207026978
True,150,0.25589034542483136,0.2687538862205492,0.03995016484804528,0.004212392220040058
True,130,0.2469312599345376,0.2475749836227486,0.029287935928365677,0.004212392220040058
True,101,0.2338655359686714,0.24638230039976383,0.030636991467768954,0.00560908929059914
True,194,0.35890146618154034,0.4567636884831288,0.12021564515495918,0.009065570916756527
True,98,0.10859406297360939,0.19369892545518475,0.07251542533738467,0.004383506183505519
True,9,0.0015499648276212008,0.0015499648276212008,0.00038304301030631614,0.0002732219328430328
True,103,0.33245474376713047,0.3893998261652763,0.04852783783115283,0.00881655565455311
True,151,0.33245474376713047,0.3975588908058364,0.244527934037108,0.013800455487481822
True,84,0.16807493289179473,0.23658047219590736,0.09577470070953065,0.009122610522585728
True,145,0.0919220395408531,0.19263269074686773,0.0796332576726812,0.0037786092795010773
True,214,0.11710467798681207,0.3422183947626311,0.13323858852693504,0.011569325521224694
True,216,0.11384394636959899,0.33895766314541803,0.13693172760838368,0.011569325521224694
True,143,0.16172763143656932,0.3056169422048268,0.05591482847895399,0.00771134227287662
True,159,0.08738601405751295,0.261754038384408,0.08110365375737838,0.004142577868958441
True,199,0.314685565775882,0.39157228685219925,0.12016017703620455,0.006877299072190757
True,157,0.3340047085947517,0.39910885563345766,0.24219065699858383,0.013800455487481822
True,12,0.00815906464056021,0.00815906464056021,0.0017207097333977184,0.0011115837317316468
True,180,0.3388792991455269,0.5162517420267961,0.26742470816181757,0.013091338905799471
True,81,0.16807493289179473,0.23658047219590736,0.06036625657615599,0.007260602084428525
True,180,0.1914914331285352,0.31132554196782747,0.09838898894850648,0.007260602084428525
True,209,0.2173115499372126,0.4126957620339209,0.09656674964987108,0.006233704721510941
True,197,0.2173115499372126,0.3973327869478499,0.08213702888491389,0.006233704721510941
True,180,0.21529519983340592,0.42430979342578656,0.07129911524433141,0.00771134227287662
True,88,0.1433035935586385,0.19334914637806752,0.04826652666885364,0.006233704721510941
True,229,0.3153900986534929,0.510265138073159,0.09281644537121235,0.007260602084428525
True,187,0.3404292639731481,0.5178017068544174,0.2680751829110327,0.013091338905799471
True,81,0.16807493289179473,0.22842140755534715,0.02899989716008569,0.007260602084428525
True,234,0.33337280967277916,0.36201631790710914,0.12198519285351064,0.005761764125256141
True,160,0.0919220395408531,0.19263269074686773,0.09335603157291228,0.0037786092795010773
True,187,0.1914914331285352,0.31132554196782747,0.14557222842027373,0.008040785486290003
True,79,0.11663928439455323,0.17157607197977082,0.05297273597269425,0.013298883312426901
True,74,0.11337855277734016,0.16831534036255774,0.07052700847661794,0.012436176830477652
True,69,0.13831731748608778,0.19441945448433123,0.06957592333562931,0.011008845220092656
True,139,0.16534217568155052,0.28699429380460373,0.10576218922165148,0.005682411543477817
True,196,0.30988360918074515,0.33852711741507513,0.14136359328804787,0.005761764125256141
True,241,0.33492277450040037,0.36356628273473035,0.1260759229647526,0.005761764125256141
True,140,0.08376297490029289,0.18447362610630752,0.10006227313669686,0.0037786092795010773
True,258,0.25589034542483136,0.2687538862205492,0.16830869250105143,0.004154771793367207
True,224,0.11710467798681207,0.3422183947626311,0.13395768282669976,0.008231901068693148
True,226,0.2173115499372126,0.4126957620339209,0.18042142757279894,0.007772969321198753
True,86,0.11663928439455323,0.17157607197977082,0.06095343458620281,0.008231901068693148
True,22,0.012863540795717832,0.022466349974222588,0.013013652688676991,0.002758825437001289
True,86,0.034541573887252375,0.10450836486784204,0.05806878631385809,0.00590786849738692
True,170,0.13790594974452364,0.2923807093226494,0.15759022003258968,0.005372359826251227
True,230,0.23240114493279734,0.24526468572851517,0.16562032511668834,0.004944722234839119
True,262,0.25744031025245256,0.2703038510481704,0.1686051715042575,0.004154771793367207
True,210,0.11710467798681207,0.3340593301220709,0.11037567383684085,0.008231901068693148
True,232,0.2469312599345376,0.24757498362274857,0.16852169021083863,0.004397742803563087
True,207,0.11384394636959899,0.33895766314541803,0.13915643073087935,0.011315404929610418
True,214,0.2173115499372126,0.3973327869478499,0.16792528120083797,0.007772969321198753
True,74,0.11337855277734016,0.16831534036255774,0.055100007414429664,0.011315404929610418
True,25,0.012863540795717832,0.022466349974222588,0.011734544524779178,0.002411707118886691
True,68,0.031266960609364514,0.08332946227004145,0.05075129860997954,0.00590786849738692
True,157,0.13104606553034032,0.27669753632496513,0.1476003090645801,0.005466050452414883
True,213,0.2234420594425036,0.22408578313071462,0.16610179046625734,0.0046328928505391526
True,236,0.2484812247621588,0.2491249484503698,0.17031182223512947,0.004397742803563087
True,199,0.11384394636959899,0.3307985985048578,0.13048205772066573,0.011315404929610418
True,198,0.2338655359686714,0.24638230039976383,0.13803016297944354,0.006810654065171284
True,171,0.16172763143656932,0.3056169422048268,0.10088252648832066,0.00771134227287662
True,207,0.21529519983340592,0.42430979342578656,0.16890144560795878,0.008924385920813904
True,84,0.13831731748608778,0.19441945448433123,0.10437181288654876,0.007536469701495518
True,88,0.034541573887252375,0.10450836486784204,0.0634717175312722,0.00590786849738692
True,68,0.031266960609364514,0.08332946227004145,0.05127318326492494,0.00590786849738692
True,164,0.18066355500342296,0.33618355983878684,0.12573970178709906,0.007819476920331414
True,179,0.2103763354766374,0.22289309990772982,0.15076015527929343,0.006810654065171284
True,212,0.23541550079629261,0.24793226522738504,0.13792991287413797,0.006810654065171284
True,160,0.16172763143656932,0.2974578775642666,0.09722051276717034,0.00771134227287662
True,242,0.35890146618154034,0.45676368848312876,0.18275982175780775,0.006141484964521382
True,159,0.08738601405751295,0.261754038384408,0.09421660317144015,0.0046629969673590566
True,93,0.1433035935586385,0.19334914637806752,0.08556602778775271,0.007452939911654688
True,163,0.16534217568155052,0.28699429380460373,0.06715792226600675,0.006397526578284185
True,153,0.13790594974452364,0.2923807093226494,0.07320119437169068,0.005324622734756257
True,138,0.13104606553034032,0.27669753632496513,0.059927602578075945,0.005466050452414883
True,124,0.18066355500342296,0.3361835598387869,0.05539545418304406,0.008189336504551059
True,208,0.33541226568950633,0.43327448799109486,0.16309442824120168,0.006141484964521382
True,256,0.36045143100916155,0.45831365331075,0.1986921508925469,0.006141484964521382
True,159,0.08738601405751295,0.2535949737438478,0.06341526415424459,0.004142577868958441
True,103,0.10859406297360939,0.19369892545518472,0.07295294108274418,0.006601333547643223
True,184,0.314685565775882,0.39157228685219925,0.09248022332529614,0.006877299072190757
True,219,0.3153900986534929,0.5102651380731589,0.14202441557308532,0.007331370554871042
True,176,0.30988360918074515,0.33852711741507513,0.06561218837820483,0.006601333547643223
True,120,0.23240114493279734,0.24526468572851517,0.03721318444019804,0.006833658785643987
True,101,0.2234420594425036,0.2240857831307146,0.02637063203949543,0.006833658785643987
True,82,0.2103763354766374,0.22289309990772982,0.03769113100248979,0.006601333547643223
True,130,0.33541226568950633,0.43327448799109475,0.08783550608983241,0.009643673992418528
True,107,0.11014402780123059,0.19524889028280595,0.08158150330879259,0.006601333547643223
True,173,0.314685565775882,0.3834132222116391,0.07982797909012689,0.006877299072190757
True,9,0.0015499648276212008,0.0015499648276212008,0.000463979154956222,0.00029164319915937385
True,118,0.3340047085947517,0.39910885563345766,0.08060576522084699,0.00881655565455311
True,152,0.3404292639731481,0.5178017068544174,0.1297610361370996,0.00881655565455311
True,113,0.33492277450040037,0.36356628273473035,0.04774674273109473,0.008569832207026978
True,145,0.25744031025245256,0.2703038510481704,0.048873645790030826,0.004199878466073961
True,125,0.2484812247621588,0.24912494845036978,0.03821141687035122,0.004199878466073961
True,95,0.23541550079629261,0.24793226522738507,0.035065123773218125,0.00560908929059914
True,186,0.36045143100916155,0.45831365331075,0.11719781436043157,0.008866600112146461
True,96,0.11014402780123059,0.19524889028280595,0.08948436969547284,0.005063761767547123
True,107,0.3340047085947517,0.39094979099289745,0.06795352098567774,0.00881655565455311
True,134,0.33245474376713047,0.38939982616527624,0.20737756283786263,0.011911798303167936
True,13,0.00815906464056021,0.00815906464056021,0.008345338062827112,0.00234561519212928
True,92,0.16807493289179473,0.22842140755534715,0.10310909471985075,0.009938264546575815
True,143,0.08376297490029289,0.18447362610630752,0.0736275037542557,0.004477515799305443
True,211,0.11710467798681207,0.3340593301220709,0.13171414832970252,0.011569325521224694
True,213,0.11384394636959899,0.3307985985048578,0.1385380663039445,0.011569325521224694
True,141,0.16172763143656932,0.2974578775642666,0.05616564052029857,0.00771134227287662
True,171,0.08738601405751295,0.2535949737438478,0.08769155447134469,0.004142577868958441
True,197,0.314685565775882,0.3834132222116391,0.12358110700588998,0.006877299072190757
True,143,0.3340047085947517,0.3909497909928975,0.21196151533790594,0.011911798303167936
True,160,0.16240677251480606,0.18680872828871647,0.08708130466432246,0.008163221215750055
True,276,0.22875521656040426,0.3978828648072166,0.15177290426169487,0.00713334215649275
True,142,0.057074926228952196,0.09517794826003628,0.044013228897930884,0.0027861139487665304
True,113,0.1557446719895378,0.18616007916919103,0.09658942927580053,0.022747852331380464
True,260,0.22875521656040426,0.29928101422944897,0.09121784911693943,0.00713334215649275
True,137,0.0756424423000703,0.12477892471699842,0.08151768574708423,0.005317362996486288
True,40,0.041748226225791274,0.041748248912640375,0.015110129275422771,0.002838553394548464
True,22,0.0058946846918535994,0.008252369598612919,0.005427597673206039,0.001076404367506681
True,103,0.31348335307697134,0.32425911681112723,0.05235913191448595,0.008059807518157935
True,158,0.16240677251480606,0.18680872828871645,0.0992913326138222,0.006705427446139445
True,161,0.15035383646554468,0.23259474947344727,0.11060836790236075,0.009639584291450176
True,97,0.11463837335274149,0.11966128418329866,0.09860117264638184,0.007650550223968877
True,54,0.03201171591086635,0.0870162945447707,0.07729805721470495,0.02165682529450555
True,122,0.0822409130079026,0.12300382888411149,0.043398682720562604,0.009639584291450176
True,184,0.21704456920970722,0.22311001882701761,0.11450770035690938,0.008081267461184177
True,201,0.20189594360144392,0.20796139321875431,0.10472644626169897,0.008081267461184177
True,139,0.1641956172032635,0.18152773804432593,0.1021276024848495,0.007612611878299716
True,162,0.16435618921370138,0.19838001969817826,0.05114733687038811,0.0036332591054089036
True,292,0.22875521656040426,0.39788286480721663,0.16488613881221556,0.005310621200736693
True,119,0.15035383646554468,0.23259474947344727,0.07101398355294594,0.008324227582777177
True,192,0.1809868173983397,0.32047109573213717,0.12964530744100805,0.005310621200736693
True,115,0.15966489959829772,0.3087799659836059,0.1331171144646705,0.02026854799387323
